index,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err
3647,0.09515664622846477,0.15216942413324291,0.25324394317967336,0.09443149280654779,0.14916873939849346,0.103818590498487,,,,,,,10.508987439501247,6.571622424780801,3.9487617648194364,10.589687510803186,6.703817462240346,9.632186251021906,,,,,,
3648,0.10667458636868714,0.20805746671661,0.09793066552332697,0.12746250329128553,0.14406275444305938,0.10767563715902141,,,,,,,9.374303984116843,4.806364394324168,10.211306077173562,7.845444536066702,6.941419410353206,9.287151916483614,,,,,,
3649,0.09631643063058086,0.16553054126785427,0.11836825621709342,0.08308999328640276,0.0443798413580624,0.043155747486631035,,,,,,,10.3824445471352,6.0411812366507265,8.44821096431419,12.035143588868777,22.532752921126246,23.17188458639916,,,,,,
3650,0.11936697166458887,0.049171869337933063,0.3253870365892748,0.03251103901058911,0.005613356317869179,0.015262577690899287,,,,,,,8.37752676519193,20.33683106752587,3.073263183690586,30.758783183591635,178.1465389639827,65.51973200413428,,,,,,
3651,0.11530688356139383,0.18327223593451508,0.23797862567605713,0.10024235793036472,0.025558934347403278,0.05612063165866682,,,,,,,8.672509126201138,5.4563638343852015,4.202058051050462,9.975822802319447,39.12526189111626,17.818758813730636,,,,,,
3652,0.057114752572664865,0.26996082503698415,0.09050652442136968,0.11156573907449131,0.11628615394411604,0.06977308637562309,,,,,,,17.508611259897155,3.7042411611499624,11.048927206002487,8.963325195491334,8.599476086212059,14.33217379286484,,,,,,
3653,0.02288175570247155,0.19669987560619484,0.24066022957817698,0.07817178041062954,0.12311855838102209,0.0501241401531153,,,,,,,43.70294015034808,5.0838873025118785,4.1552357934369715,12.792340084197741,8.122252348872072,19.95046691963749,,,,,,
3654,0.034122842857818234,0.28954331492070584,0.11209061789442494,0.10879398096331583,0.20467694164534064,0.08584326866324925,,,,,,,29.305881815497088,3.4537146895408704,8.921353265639702,9.191684973244884,4.88574820378534,11.649137032780702,,,,,,
3655,0.11351856411354683,0.008780543887827666,0.3236076590197181,0.03633259367411926,0.06091264260421743,0.05893920783780373,,,,,,,8.809131861461452,113.8881614595976,3.0901617193771913,27.523496091949212,16.416953152033543,16.966634549142988,,,,,,
3656,0.07397590643178395,0.24974322751777717,0.05328115527887975,0.11544036319717192,0.20141413913219805,0.10688079519767214,,,,,,,13.517914794624906,4.004112583708874,18.768361811336185,8.662481408621368,4.96489474030247,9.356217813972439,,,,,,
3657,0.08428076249680437,0.10729109688795327,0.30296610352151654,0.05675895333402552,0.16531699006934397,0.0878225563359809,,,,,,,11.865103854962353,9.320437846248552,3.3006992807991815,17.618365760112173,6.048985041286678,11.38659635657064,,,,,,
3658,0.10104073339801134,0.06462278277071394,0.2697493555884082,0.09231008838439275,0.11504631682453802,0.07919317744589144,,,,,,,9.89699862985834,15.474418728578565,3.7071450933355727,10.833052134408682,8.692151366524337,12.627350388652454,,,,,,
3659,0.007368821480625659,0.3465542675277267,0.06631067643942481,0.12938741437818707,0.13625697085877211,0.05524304307336038,,,,,,,135.70691088517097,2.8855509618561923,15.080527807818486,7.728726977085231,7.339074057623678,18.101826843102092,,,,,,
3660,0.07428079277800914,0.08470471117696105,0.24163468806218774,0.07223430375985858,0.14203760302029012,0.07699702193587993,,,,,,,13.462430361890947,11.805718785946246,4.1384786597470535,13.84383800976997,7.040389155660066,12.987515294198786,,,,,,
3661,0.0757523385386987,0.31905913597231483,0.18993161367580605,0.1360124649205756,0.1849471755167453,0.07684344208419241,,,,,,,13.200912596106084,3.1342152198605944,5.2650529348257855,7.352267313028622,5.406949293526567,13.01347223494185,,,,,,
3662,0.0616838347322385,0.2897158700946632,0.2089762446661918,0.1225023492311057,0.1872862729317905,0.08239995527639643,,,,,,,16.2117028609014,3.4516576522827522,4.785232893802594,8.16310875894681,5.339419618672208,12.135928917020314,,,,,,
3663,0.1188764647022393,0.0882932504175187,0.339621342242539,0.08681865554805572,0.14052225644846217,0.09587305301577649,,,,,,,8.412094038166352,11.325894054995453,2.9444557088107106,11.518261757076871,7.116310435612449,10.43045953522982,,,,,,
3664,0.021723141910324914,0.33186620703260666,0.46168636498979154,0.09873457176906053,0.3299999645712321,0.12084094098426201,,,,,,,46.03385661835153,3.013262510038413,2.1659725645614665,10.128164654818102,3.0303033556361036,8.275341054570546,,,,,,
3665,0.08693930107157849,0.004491479074670834,0.6436743924541706,0.005122159770369901,0.055776670463358685,0.06768330218341449,,,,,,,11.502277884390677,222.6438069453294,1.5535805241330922,195.23014603813974,17.92864277649791,14.774692837682583,,,,,,
3666,0.12019493912171231,0.08469230616344434,0.1684692016039064,0.10751699900140194,0.013545974223806096,0.10367823676593953,,,,,,,8.319817850129079,11.807447987897973,5.935803045776483,9.300854834936017,73.82267111084343,9.645225759940017,,,,,,
3667,0.06020182468344075,0.2924444197466574,0.34637904352719306,0.12320846675211813,0.1968449767307329,0.10203731483296415,,,,,,,16.6107922020354,3.4194531763207965,2.8870106857994524,8.116325333484507,5.0801397963429595,9.800336294981964,,,,,,
3668,0.07793105288438572,0.2209645437622619,0.2253998792541532,0.09480312786115981,0.2121615271612363,0.09624612591311038,,,,,,,12.83185537713119,4.525612946645008,4.4365596082349015,10.548175176925708,4.713389903344872,10.390028590893992,,,,,,
